age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,term_deposit_subscribed,client_id
51,management,married,tertiary,no,974,no,no,cellular,18,nov,58,1,-1,0,unknown,no,ffd80603-6a01-4f69-b488-9ddf2734e4ff
29,blue-collar,married,primary,no,0,yes,no,telephone,7,jul,256,15,-1,0,unknown,no,41b368ab-9567-4dd9-9e67-87ab4a1f256c
36,blue-collar,married,secondary,no,274,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,ca3a664d-12f6-42ef-b0c7-155a5c321b8a
32,technician,single,secondary,no,316,no,no,cellular,26,aug,137,2,-1,0,unknown,no,cf673135-e683-4024-a368-180cfd1d2df9
23,management,single,tertiary,no,906,no,no,cellular,30,jul,160,3,-1,0,unknown,no,1b6d94cd-2f98-479d-8beb-92d4f73870da
43,management,married,tertiary,no,79,no,no,cellular,26,may,640,1,-1,0,unknown,yes,04e4b2d3-8678-46f4-9288-53d0e5f210fc
39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes,a6ea5ff0-2801-4001-8a9b-de71354fb433
72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,yes,a4f6cb0d-1663-43d1-9af9-072481a839a9
26,management,single,tertiary,no,0,no,yes,cellular,2,feb,145,1,199,1,failure,no,c7093378-bdd4-48d5-afe1-d86453bc6f30
28,technician,married,secondary,no,742,no,no,cellular,26,may,236,1,-1,0,unknown,yes,254fb4be-cd2d-4990-8e0c-1ba58840ff56
20,student,single,secondary,no,162,no,no,cellular,25,may,106,2,-1,0,unknown,no,4b18c900-ff82-4132-a077-f2c56e077398
36,management,married,tertiary,no,1125,yes,yes,unknown,16,may,339,5,-1,0,unknown,no,3abb1863-d656-4afd-b138-06f2d2de4ac5
46,blue-collar,married,secondary,no,0,yes,no,unknown,23,may,172,3,-1,0,unknown,no,620a2790-ffdc-48b1-b519-b49c541e905a
47,management,married,secondary,no,2892,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,cd4f488e-0a45-48c6-8d1b-0c668987b669
37,blue-collar,married,secondary,no,2066,yes,yes,cellular,21,nov,10,7,113,5,failure,no,33c8bf5b-3036-4324-b348-4952792de819
35,blue-collar,married,secondary,no,205,yes,yes,cellular,15,may,1313,7,312,1,failure,yes,9254ceaa-5b8f-4273-a49f-5deb4ca79366
27,technician,married,tertiary,no,176,yes,no,cellular,18,may,10,2,350,7,other,no,992dd963-c2d7-40bb-9a2f-4138865c9f80
31,management,single,tertiary,no,9421,no,no,cellular,25,nov,372,1,-1,0,unknown,yes,25f7a866-aa54-43f8-9598-f53480dd8470
51,blue-collar,married,primary,no,0,yes,yes,cellular,25,jul,946,3,-1,0,unknown,yes,8b1704d0-77de-45c6-b9b3-4bef195c9a17
33,blue-collar,married,primary,no,415,yes,no,cellular,5,may,316,1,337,4,success,no,1382c26b-f299-4fbf-8a5e-85481c4149bd
58,unknown,married,primary,no,7369,no,no,telephone,4,jun,247,2,-1,0,unknown,no,8749e1f8-cbce-4f3d-a67a-91220d286a1a
56,management,married,tertiary,no,616,no,no,cellular,30,apr,225,1,83,1,success,yes,b81e9ef8-2a60-4e19-a004-6bcae17cb592
37,technician,single,secondary,no,2442,no,no,cellular,16,feb,91,3,-1,0,unknown,yes,8fe4fc22-00cd-40f4-8d53-a7dcf148ecee
23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes,b84d435c-17d6-4683-b7c2-80a2aba3c44d
42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,no,0ae39e8c-ce55-4413-9459-41382983a9cf
29,technician,single,tertiary,no,1669,no,no,cellular,30,apr,196,1,86,1,success,no,e9a4fb7a-8fe1-4fa2-8325-3cae0820e649
32,management,married,tertiary,no,2667,yes,no,cellular,4,mar,251,1,181,4,failure,yes,702873a7-a390-4341-a835-53ba398f710a
33,unemployed,married,secondary,no,229,yes,no,unknown,8,may,205,4,-1,0,unknown,no,af67f7f7-ff09-46b2-823e-27782b8444f9
33,self-employed,single,tertiary,no,61,no,no,cellular,19,aug,836,3,-1,0,unknown,yes,36e8f241-0bd6-44e0-919d-b45d27bbbda4
34,blue-collar,married,primary,no,765,yes,no,unknown,3,jun,111,7,-1,0,unknown,no,dde788a1-c95e-48f3-99a3-58208b197707
38,blue-collar,married,secondary,no,6994,yes,no,telephone,8,apr,169,1,139,2,failure,no,cfc9119a-8e39-4987-a441-cdf3e16f9d47
27,technician,single,secondary,yes,0,no,yes,cellular,8,jul,732,1,-1,0,unknown,yes,6ed5c149-a76b-45b4-91a1-0bd323f483d6
49,technician,married,secondary,no,412,no,no,cellular,19,aug,1293,8,-1,0,unknown,yes,d50bba23-c0a2-4253-9217-740c7d3d2440
28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,yes,6f6efcdc-c869-48fb-bc73-1df08d376c5c
54,admin.,married,tertiary,no,184,no,no,unknown,5,may,673,2,-1,0,unknown,yes,8e78866a-a278-4299-91ed-bf48a93806e2
34,technician,single,secondary,no,2729,yes,no,cellular,18,nov,835,1,-1,0,unknown,yes,7b0f2667-eba7-4b8d-bf42-a8a2a8feb348
38,blue-collar,single,secondary,no,328,yes,no,cellular,11,may,776,4,349,1,other,no,48982189-20d5-403f-b147-a4a65c03e727
30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,-1,0,unknown,yes,48f27db0-ad71-491b-be4f-a0e87e281310
38,management,divorced,tertiary,no,6368,yes,no,cellular,4,may,922,4,-1,0,unknown,yes,405b38e0-a62d-436f-ba04-2dafba14dcc2
43,management,married,tertiary,no,149,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,263a39cd-8124-416d-9305-821be51d9cb1
46,blue-collar,married,unknown,no,0,no,no,telephone,29,aug,162,2,-1,0,unknown,no,893c9844-f9b6-4a16-a189-fe17ce8218d2
66,housemaid,married,primary,no,1230,no,no,cellular,17,dec,726,3,-1,0,unknown,yes,d63bcf78-d3b5-48e5-b46c-70f8d707f30b
31,blue-collar,married,tertiary,no,-35,no,no,cellular,20,nov,952,2,-1,0,unknown,yes,ab311051-4674-41d6-8eb1-6d518ae9bccf
26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,unknown,yes,c6d6d403-72f6-49a0-af48-c1716b515bbc
52,self-employed,divorced,secondary,no,385,no,yes,cellular,26,aug,96,4,-1,0,unknown,no,b764e5ce-f6b2-4d01-9ec8-83c79cf09bda
43,technician,married,secondary,no,3285,yes,no,unknown,13,may,1721,2,-1,0,unknown,yes,cdd79176-4545-4ccf-aecd-a7de3f2a7ecf
32,management,single,tertiary,no,1,no,no,cellular,20,aug,108,5,-1,0,unknown,no,d763652b-1772-4122-94f4-2cc6ba0d26bc
57,blue-collar,married,secondary,no,490,yes,no,cellular,18,aug,70,5,-1,0,unknown,no,dbf938f4-39d0-4c12-aab7-b0104b210a70
46,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,yes,6c6ca458-f28e-4538-bdb5-388d42bfee0e
64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes,2432252c-316e-41f4-b61b-d57a0a8a4ec0
37,blue-collar,married,secondary,no,3653,yes,no,cellular,8,may,525,1,-1,0,unknown,no,5ad3477a-f5c5-4ef1-9865-2f21c6b0b488
40,admin.,single,secondary,no,2002,yes,no,unknown,30,may,113,1,-1,0,unknown,no,41bdb5e1-a2db-405f-b8d5-83ce2836b29a
62,unemployed,married,secondary,no,780,no,no,cellular,28,aug,162,2,-1,0,unknown,yes,46edaae2-544c-4bf2-b150-8b2c1d0f83a9
34,services,married,secondary,no,2918,no,yes,cellular,4,jun,246,1,196,2,success,yes,36ba3cd2-2e49-4df6-aab3-8aee61971bd7
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes,e19c0d91-d96a-4f23-84ca-0f3e918a1982
34,blue-collar,married,secondary,no,2495,yes,no,unknown,23,may,924,1,-1,0,unknown,yes,44dcbd1d-ffe8-4a6a-9eb5-2bd0f1333965
48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no,faa8562b-fc15-4a8c-bfd7-99af4d8c5e72
26,student,single,unknown,no,689,no,no,cellular,25,may,678,2,-1,0,unknown,yes,c0facf57-0229-4ec6-b607-995231b1bf04
30,blue-collar,single,secondary,no,7773,yes,no,cellular,20,nov,705,1,-1,0,unknown,yes,302b0e75-720b-4afa-9eaf-6b132b59ab3a
52,technician,married,tertiary,no,0,no,no,cellular,9,nov,467,3,92,7,failure,yes,d9b22863-864a-4938-9a48-da8d60860c9b
37,services,divorced,secondary,no,319,yes,no,unknown,6,jun,467,3,-1,0,unknown,yes,5d4ec0ea-8b2f-42ae-836b-f4e880ed67dd
40,admin.,married,secondary,no,1380,yes,no,unknown,19,may,127,1,-1,0,unknown,no,1f075712-d83e-4f03-8e30-81205d50ec45
26,student,single,secondary,no,3090,no,no,cellular,26,jul,379,1,339,1,failure,no,aad4109c-d6b3-4795-952f-74c7dbfa1bc7
45,technician,married,tertiary,no,5110,no,no,cellular,22,apr,341,2,-1,0,unknown,yes,48091dc7-4dfa-45a0-8576-92dc7043d810
25,blue-collar,single,secondary,no,0,no,no,cellular,23,apr,163,1,-1,0,unknown,yes,ad96d599-4903-4952-9ac0-9d29f1de3eb4
74,retired,married,primary,no,1765,no,no,telephone,11,sep,290,2,-1,0,unknown,yes,73f434c2-087e-411d-93e1-bec2e2186ce9
41,admin.,married,tertiary,no,1,yes,no,telephone,18,may,327,2,361,3,failure,yes,5615f1f7-ea57-4550-8f8c-8f7aebd37f55
28,management,married,tertiary,no,12,yes,no,cellular,9,sep,202,1,-1,0,unknown,yes,9b4a877f-af2b-48af-a23f-f8a88aeb5333
47,management,married,tertiary,no,3505,no,no,cellular,17,nov,434,2,-1,0,unknown,yes,cf40f071-9b3f-4cb5-8391-35e6d8692d78
30,management,single,tertiary,no,12857,yes,no,cellular,6,nov,150,1,-1,0,unknown,yes,17e176d6-ccdd-4808-9acb-fdcd0330f38e
57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,no,606f7a9f-794a-40a3-b836-34ee857b1241
26,technician,single,secondary,no,626,yes,no,cellular,15,may,412,2,-1,0,unknown,no,44f0e9ac-46da-4724-92f6-75eb9fd5f702
50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,475,2,-1,0,unknown,no,d7da73bc-965a-49ce-82f1-a658386ba145
46,blue-collar,married,primary,no,-44,no,yes,telephone,22,aug,16,13,-1,0,unknown,no,1de1992c-34f5-4820-87fa-fec0878c0d9f
40,blue-collar,married,primary,no,4436,yes,no,unknown,13,may,67,2,-1,0,unknown,no,6393ad45-023d-4bee-b673-0fd9e7ba98cc
27,blue-collar,single,secondary,no,45,yes,no,unknown,9,may,352,1,-1,0,unknown,no,c573ed5c-7e30-4f59-b5a7-c15756daedb1
41,unknown,married,unknown,no,779,no,no,cellular,30,jul,647,10,-1,0,unknown,no,19c9b824-28d2-4401-be24-e66f0deb99c5
45,blue-collar,married,primary,no,804,yes,no,unknown,16,may,528,1,-1,0,unknown,yes,63abddbe-8e5a-420f-a777-2a70cd4abfeb
39,management,married,tertiary,no,2763,yes,no,unknown,2,jun,526,2,-1,0,unknown,yes,5c42b92c-1ed7-4ee6-b972-f54efbabf4de
35,management,married,tertiary,no,0,yes,no,unknown,21,oct,4,1,-1,0,unknown,no,8ae0ef46-f29e-4815-8e2a-1c69e56b6f8b
32,technician,single,tertiary,no,388,no,no,cellular,29,apr,250,3,-1,0,unknown,yes,f3ed4ca3-912b-41d3-9105-43bc892569d7
31,blue-collar,married,primary,no,1601,no,no,cellular,7,apr,615,1,137,3,failure,no,7d7330ef-e8c6-4661-81ce-89abcf412cc4
45,entrepreneur,married,secondary,no,4688,no,no,cellular,7,jul,112,10,-1,0,unknown,no,5ed16479-8e2b-410c-a942-7f9963a676cc
55,management,divorced,tertiary,no,347,yes,no,cellular,2,feb,115,1,-1,0,unknown,no,3c8d9fb8-6383-4670-a619-35fc8cbd0543
54,self-employed,married,tertiary,no,990,no,no,cellular,3,jun,244,2,-1,0,unknown,yes,3d39620e-3b89-4793-b45c-326918601ca2
52,management,married,tertiary,no,583,no,no,cellular,17,may,376,1,181,3,success,yes,5bcdeeee-4e6d-42a3-9a84-06793000aa2f
39,blue-collar,married,secondary,no,8,no,no,cellular,30,jul,88,3,-1,0,unknown,no,77bb9bd8-980d-414b-af3d-ac3185b233f2
39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,108,2,98,3,success,yes,cdb35276-d835-42dd-a7fc-af536f33f545
48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no,5c438f3c-3586-4b10-adac-0f400eb41bd3
44,blue-collar,married,secondary,no,1343,yes,yes,cellular,8,may,414,2,287,2,failure,no,59ebab2e-efd6-49dc-8c33-df1e6764d03e
44,management,married,tertiary,no,167,no,no,cellular,27,apr,96,2,-1,0,unknown,no,697ee54a-b056-416d-b8db-2cd551f28cdf
26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,yes,0bd9ea01-3911-4fd1-8a76-fc3aeb70b88e
33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes,a578b5c0-ac91-48fd-a31d-40b2815de0a1
54,management,divorced,tertiary,no,427,yes,yes,cellular,4,feb,85,2,231,2,other,no,4d20522a-4f38-4de2-980d-135c1c330aef
35,blue-collar,married,primary,no,-167,yes,no,cellular,15,may,195,3,359,1,failure,no,6cfbff9e-8f5a-4c95-9fe5-5acf7fb0f3de
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,yes,40c76733-3f33-44c1-958a-6cb95c0748be
47,services,divorced,secondary,no,0,no,no,cellular,28,jan,216,1,-1,0,unknown,no,74e79fb3-a8d7-4117-bb19-6ba41d745080
59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,unknown,yes,2079ded6-2fb5-44f9-9873-d8f3517a1271
32,management,single,tertiary,no,2016,no,no,cellular,13,apr,232,1,348,1,success,yes,8fc8f758-ffe2-4aa5-8462-7177ac22147e
20,student,single,secondary,no,1681,no,no,telephone,16,apr,130,1,-1,0,unknown,no,703561af-545d-4fc1-b11a-705a224e726a
38,technician,single,secondary,no,1788,no,no,cellular,8,aug,391,2,-1,0,unknown,no,06b23f63-643e-45d0-9c72-d399a14502ae
37,technician,married,secondary,no,0,yes,no,cellular,22,apr,1288,3,-1,0,unknown,yes,75279357-961a-4e81-bf59-80553b7106a3
44,management,divorced,tertiary,no,935,no,no,cellular,11,aug,70,5,-1,0,unknown,no,3877416e-a4f1-4941-b2a2-291edd192914
28,blue-collar,married,secondary,no,61,yes,no,cellular,4,may,226,2,319,1,success,yes,86fb9e2e-ac4c-4210-94e3-7e7014960402
31,admin.,married,secondary,no,2304,yes,no,cellular,20,nov,257,2,-1,0,unknown,no,91b633f4-a375-430d-9dbc-9856a22cc6af
45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,676,1,-1,0,unknown,yes,8f526c33-9b98-4576-800d-a2ce6de90a9c
53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,-1,0,unknown,no,2f9bf75c-726c-4573-8bdd-cb4d6222c3ad
45,technician,married,secondary,no,0,yes,yes,telephone,2,feb,111,2,208,1,failure,no,98016c30-797e-4eaa-8e1d-5c0b791fbe34
47,management,married,tertiary,no,393,yes,yes,cellular,21,jul,419,2,-1,0,unknown,no,5ef149b0-b397-403f-a7bc-73daa17ca4b0
30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown,no,9826af69-7cb6-4b39-a1b5-9dd174cb3857
30,technician,married,secondary,no,776,no,no,cellular,30,apr,861,2,-1,0,unknown,yes,c9b9fd96-0867-4315-a088-d0f0c1beca77
49,blue-collar,married,secondary,no,3779,yes,no,cellular,12,aug,178,9,-1,0,unknown,no,3cdef638-a219-4e5a-9739-99096004a280
42,technician,married,secondary,no,-350,yes,yes,unknown,30,may,149,1,-1,0,unknown,no,0e866872-eb7b-4e4c-8497-8bfebd0c57f8
30,technician,married,tertiary,no,2166,no,no,cellular,12,jan,316,2,-1,0,unknown,yes,23fc2543-0948-4ef9-a8cd-5821f7d57c79
49,technician,single,secondary,no,9131,yes,no,cellular,18,aug,532,1,461,5,failure,yes,6772de20-c4a2-46d9-a67b-39740e266a57
34,admin.,married,tertiary,no,79,yes,no,cellular,8,nov,120,2,95,6,success,no,881b1aae-c524-4996-a7a3-033a30397874
50,blue-collar,married,unknown,no,1537,no,no,unknown,17,jun,24,6,-1,0,unknown,no,24818b99-24cf-46ac-9201-3f424948d162
41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,172,3,92,8,success,yes,6ff1b588-efc9-4766-b706-3d6ee885e54c
32,student,single,tertiary,no,0,no,no,cellular,4,feb,233,3,276,2,failure,yes,649d5b61-bd6a-4a3f-8c34-418f67606f15
42,admin.,married,unknown,no,756,no,no,cellular,7,may,116,3,-1,0,unknown,no,b29f07a4-d4a9-48b0-971a-cddb966e0413
31,self-employed,single,tertiary,no,917,no,yes,cellular,17,nov,367,3,-1,0,unknown,no,ca3d4f4f-a141-44a6-baa4-c3ae815816ea
61,self-employed,divorced,tertiary,no,52587,no,no,cellular,15,feb,394,3,189,1,success,yes,00760759-6a4f-4135-8a00-69ce06b881f2
31,management,married,tertiary,no,8312,no,no,cellular,29,aug,43,13,-1,0,unknown,no,71d9667b-7b40-4fc9-86ca-44a9deabfc32
25,student,single,secondary,no,6400,no,no,cellular,7,aug,100,1,-1,0,unknown,no,44487c9a-a792-44f0-bb81-b1256685010c
71,retired,married,primary,no,2988,no,no,telephone,17,apr,130,1,-1,0,unknown,yes,562be62c-8da9-411b-a621-c3a616fb2773
54,technician,married,secondary,no,369,no,no,cellular,4,aug,226,1,-1,0,unknown,no,1e6b9592-ff16-4dbd-89ef-83cd31cb2b4c
36,blue-collar,single,primary,no,263,yes,no,unknown,15,may,172,2,-1,0,unknown,no,410bf460-454d-4be7-9294-bd0d1d9de0ad
35,blue-collar,single,primary,no,246,no,no,cellular,14,may,157,2,345,5,failure,no,12e90baa-2488-4c06-b811-4c8ce6307179
58,retired,married,secondary,no,13,no,no,cellular,7,aug,92,4,-1,0,unknown,no,46493593-b038-42f3-8844-3caf20021a7f
33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,yes,d6f0f2a8-3f4d-48c6-8628-3337c890d148
34,blue-collar,married,primary,no,392,yes,no,cellular,18,may,180,3,360,1,failure,no,08edfecf-e8a9-4a4f-9b1f-a521977cd5de
31,management,married,tertiary,no,2652,no,no,cellular,25,aug,9,9,-1,0,unknown,no,5c1c11fa-d85c-4e27-81e6-346c97cc7397
45,blue-collar,married,primary,no,1145,no,no,telephone,10,jul,156,7,-1,0,unknown,no,46f22830-2401-4f8a-8509-5b443634a6aa
43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no,565b7f8b-b124-48f2-b2d3-da9cf56058bc
38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes,299b258c-b1cb-45f8-98ef-ccba93ccc466
47,technician,married,secondary,no,834,no,yes,cellular,21,nov,902,1,133,2,other,yes,b5d59c4c-3ebc-4124-a1d8-76e3e07ee72f
86,retired,divorced,primary,no,0,no,no,telephone,26,aug,189,1,-1,0,unknown,yes,14e0fef6-ce59-40be-9b64-e83afd14d0ff
30,management,single,tertiary,no,528,yes,no,unknown,8,may,145,4,-1,0,unknown,no,876bd33d-2fdb-467b-bd43-ed113b1c348b
59,unemployed,married,secondary,no,1047,no,no,cellular,18,feb,83,3,-1,0,unknown,yes,a9450250-d327-4a7b-ac0b-9ee1749752b4
57,housemaid,married,primary,no,50,no,no,cellular,18,aug,89,3,-1,0,unknown,no,9853d5c6-2b2e-4f4d-976d-70d891ba54d9
38,admin.,divorced,secondary,no,198,yes,no,unknown,26,may,431,2,-1,0,unknown,yes,434b4b6b-f0d3-44a7-a842-4dce465c9187
43,admin.,single,secondary,no,1707,yes,no,cellular,6,sep,369,3,504,5,other,yes,48c18426-0d25-476d-8076-11f6099ced1d
32,management,single,tertiary,no,0,no,no,cellular,29,aug,255,2,-1,0,unknown,no,6134a181-1c40-4f83-89c0-8b693f26297b
38,technician,single,secondary,no,367,no,no,cellular,20,aug,128,2,-1,0,unknown,no,ffa66556-4979-487d-bc1c-a628bfc7546d
30,blue-collar,married,primary,no,190,no,no,telephone,12,may,29,2,370,1,failure,no,4c07b550-f5b8-4873-a0cf-52623d691c7b
26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,yes,60708092-8ed0-4290-9e36-b3827740dcea
58,admin.,married,primary,no,1119,no,no,cellular,6,apr,122,4,341,2,failure,no,2baf70ab-954b-4252-ad4d-4adc023e4506
27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,unknown,no,8c19bf9e-4b58-429b-bae8-7898fbb4c97a
63,retired,married,primary,no,12067,no,no,telephone,29,apr,660,1,191,1,failure,yes,c0b11080-3488-49d8-9da8-a1441dc6edfa
49,management,married,tertiary,no,5887,no,no,cellular,2,jun,181,3,293,2,failure,yes,3435f22e-896d-4bce-9377-c8f50c171c6b
48,entrepreneur,married,secondary,no,0,no,yes,cellular,28,jul,431,2,-1,0,unknown,yes,75166021-86f4-43a0-aa34-62274e7a44e7
41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,87bd8f7a-1b4a-48a0-910c-9fef2e211f9b
51,blue-collar,married,primary,no,7098,no,no,cellular,6,aug,1471,7,-1,0,unknown,yes,0f9c318b-643a-414a-b463-d23e92844ea9
41,management,single,tertiary,no,8368,no,no,unknown,11,jun,179,1,-1,0,unknown,no,9395a07e-e658-49af-ba4a-9755fed495f6
47,blue-collar,married,secondary,no,1730,yes,no,cellular,30,apr,231,1,-1,0,unknown,yes,258d0cc8-7786-4b67-8b9e-fc1d5718c747
29,admin.,single,secondary,no,306,yes,no,cellular,18,may,774,4,-1,0,unknown,yes,0d93d440-cad0-415f-bdb0-bacc64d605f5
60,retired,divorced,secondary,no,935,no,no,cellular,31,jul,8,17,-1,0,unknown,no,585fd248-bcd2-4803-8295-fb89bc3c2a75
51,management,married,tertiary,no,2635,no,no,cellular,21,may,407,3,74,5,failure,yes,2b13a4ed-1b19-4c92-9b08-2d025e00ef87
29,management,single,tertiary,no,2439,no,no,cellular,2,feb,263,2,-1,0,unknown,no,07f7f8e8-c4a0-42b6-8a8d-c4d52c36300c
37,blue-collar,single,secondary,no,133,yes,no,cellular,11,may,1388,2,-1,0,unknown,yes,e967200e-fafb-40d8-adf9-8a59f505fb76
35,management,married,tertiary,no,3889,yes,no,cellular,19,nov,265,2,-1,0,unknown,no,c4ecfa6c-1e82-4779-8f97-9959f1e0132f
30,services,married,unknown,no,4471,yes,no,unknown,17,jun,424,2,-1,0,unknown,no,5489f814-45cb-48b8-aec8-ce04c8a3b2b4
55,housemaid,married,secondary,no,5,no,no,cellular,11,jul,269,2,-1,0,unknown,no,73a5d650-07dd-48c6-a28e-83a01d1422f7
32,admin.,divorced,secondary,no,-273,yes,no,cellular,5,may,64,1,-1,0,unknown,no,bed0a616-1be9-48dc-9cf1-1e0cb8c82433
27,blue-collar,single,primary,no,140,no,no,telephone,28,jan,183,2,-1,0,unknown,no,85648362-bf83-4e35-801c-c8d19af80c74
37,technician,divorced,secondary,no,23,no,no,cellular,20,aug,289,2,-1,0,unknown,no,6ed931e6-d1bc-438a-9343-d1d2ee7f50b7
31,technician,married,secondary,yes,-367,yes,no,cellular,18,jul,474,2,-1,0,unknown,yes,5787b490-3df8-4b0a-9493-9e05f4714826
47,entrepreneur,married,tertiary,no,1855,no,no,unknown,20,jun,129,3,-1,0,unknown,no,690689ed-46f6-45aa-b008-376f1d48a991
49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no,491174a8-c860-4903-a455-bb642355209f
52,technician,married,tertiary,no,876,no,no,cellular,4,may,601,3,-1,0,unknown,yes,c911c7bc-c2dd-4a5c-9909-fe3f17f14690
48,services,divorced,secondary,no,-276,yes,yes,cellular,13,may,674,1,-1,0,unknown,yes,eb21a4cc-bd3a-4339-bf24-018ea7a9ff74
22,student,single,secondary,no,552,no,no,cellular,1,sep,327,1,-1,0,unknown,yes,2717537f-3569-4afb-90f5-76d22d153371
35,management,married,tertiary,no,4124,yes,no,cellular,23,jul,350,2,445,7,other,yes,9cba1e5f-a57b-4970-8b3e-6ad2a7fcf268
32,management,married,tertiary,no,4761,yes,no,cellular,5,may,159,2,350,2,failure,no,e44b7846-2f13-4cc6-b807-baa14eda0d9b
50,unemployed,married,secondary,no,36221,no,no,cellular,21,nov,13,2,-1,0,unknown,no,6631e3bd-ea0c-4317-8a4f-e3135ac1e3a9
37,unemployed,married,secondary,no,1978,no,no,cellular,9,sep,404,1,182,1,success,yes,70beacbf-6039-4380-8b80-94a8fd7155f8
35,blue-collar,married,secondary,no,698,yes,yes,unknown,30,may,1343,3,-1,0,unknown,yes,707c958f-c2b6-453c-9816-098f8969ba7d
30,technician,single,secondary,no,167,no,no,cellular,28,aug,35,14,-1,0,unknown,no,d1926e16-8125-4e7d-9ad9-a03df1b4cc46
35,management,divorced,tertiary,no,6997,yes,no,cellular,9,jul,1121,1,-1,0,unknown,yes,618a9491-29ec-4c26-ba24-d36c0a094129
39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,feb,397,2,-1,0,unknown,yes,7d672811-ce9c-4b8c-b7ae-8d1e1bd250e7
38,technician,married,tertiary,no,-363,no,no,cellular,26,aug,101,2,-1,0,unknown,no,b1c77ea6-9648-40b0-b849-4ce689c5c60f
33,services,married,secondary,no,1631,yes,no,cellular,20,nov,366,6,-1,0,unknown,no,46e99b54-2d35-46d4-ae6a-a5b4bfc5f789
31,blue-collar,single,secondary,yes,-9,yes,yes,unknown,11,jun,115,16,-1,0,unknown,no,f8aa1be1-7cae-4372-86e7-3f4fef3e3ab9
